jgi|Ilysp1|1781136	MER0000412	56.1	424	183	2	54	477	1	421	4.94e-185	520
jgi|Ilysp1|1781136	MER0001946	40.2	413	233	5	56	468	6	404	1.79e-116	345
jgi|Ilysp1|1781136	MER0016549	36.8	454	236	10	59	467	7	454	2.04e-92	285
jgi|Ilysp1|1781136	MER0003541	37.5	413	238	9	67	466	13	418	3.24e-91	281
jgi|Ilysp1|1781136	MER0001524	32.9	420	239	11	67	466	13	409	2.80e-71	229
jgi|Ilysp1|1781136	MER0002010	32.5	418	247	14	65	466	12	410	3.33e-69	224
jgi|Ilysp1|1781136	MER0005999	32.6	426	262	11	58	474	5	414	6.23e-63	207
jgi|Ilysp1|1781136	MER0015679	32.1	427	263	13	57	474	4	412	1.36e-59	198
jgi|Ilysp1|1781136	MER0000425	32.2	419	257	13	63	472	10	410	1.02e-58	196
jgi|Ilysp1|1781136	MER0001760	32.2	425	261	12	59	474	2	408	2.66e-57	192
jgi|Ilysp1|1781136	MER0082502	27.2	427	275	12	67	471	8	420	5.54e-44	157
jgi|Ilysp1|1781136	MER0006006	26.7	397	251	11	82	460	26	400	5.00e-42	151
jgi|Ilysp1|1781136	MER0006018	29.1	461	243	24	69	476	10	439	3.84e-41	149
jgi|Ilysp1|1781136	MER0015619	29.2	438	261	17	66	476	7	422	1.03e-40	148
jgi|Ilysp1|1781136	MER0011739	29.0	438	264	16	66	476	7	424	3.90e-40	146
jgi|Ilysp1|1781136	MER0015651	26.5	453	265	17	65	476	7	432	1.54e-38	142
jgi|Ilysp1|1781136	MER0000428	26.8	421	274	15	67	476	5	402	3.25e-38	140
jgi|Ilysp1|1781136	MER0005778	26.2	432	268	15	69	476	10	414	7.78e-38	140
jgi|Ilysp1|1781136	MER0015652	25.4	433	274	14	69	476	11	419	1.61e-37	139
jgi|Ilysp1|1781136	MER0011751	26.0	431	278	16	66	471	7	421	2.49e-37	139
jgi|Ilysp1|1781136	MER0000416	27.6	434	248	14	68	476	9	401	2.53e-37	138
jgi|Ilysp1|1781136	MER0020180	28.2	479	267	19	68	479	16	484	2.75e-36	140
jgi|Ilysp1|1781136	MER0004615	25.3	447	258	13	70	477	12	421	2.90e-36	135
jgi|Ilysp1|1781136	MER0000430	25.5	463	265	14	65	475	7	441	7.60e-36	135
jgi|Ilysp1|1781136	MER1152302	26.3	457	279	13	69	477	11	457	3.34e-35	133
jgi|Ilysp1|1476231	MER0064576	29.3	164	83	8	109	261	77	218	1.68e-09	56.6
jgi|Ilysp1|1838062	MER0043475	29.2	171	99	8	65	229	51	205	5.77e-08	49.3
jgi|Ilysp1|1886742	MER0005329	47.8	446	196	12	192	616	4	433	1.01e-128	382
