jgi|Amore1|62346	MER0003580	36.9	540	330	8	23	557	13	546	2.89e-116	353
jgi|Amore1|62346	MER0001629	38.7	530	308	9	36	557	25	545	1.44e-109	335
jgi|Amore1|62346	MER0011811	39.2	479	282	6	35	510	24	496	2.35e-100	312
jgi|Amore1|62346	MER0011800	35.2	508	306	9	35	528	24	522	1.63e-93	295
jgi|Amore1|62346	MER0001978	36.3	537	323	11	33	559	22	549	4.62e-93	293
jgi|Amore1|62346	MER0011215	35.4	509	300	11	35	528	1	495	2.13e-85	271
jgi|Amore1|62346	MER0006124	32.4	537	340	10	36	557	25	553	2.13e-82	265
jgi|Amore1|62346	MER0011211	33.8	518	318	11	35	538	24	530	5.08e-76	248
jgi|Amore1|62346	MER0005831	33.8	550	319	16	33	557	22	551	2.08e-75	246
jgi|Amore1|62346	MER0005029	32.4	528	337	12	45	557	1	523	3.01e-74	243
jgi|Amore1|62346	MER0002728	33.8	550	326	17	35	554	24	565	1.71e-73	242
jgi|Amore1|62346	MER0002721	36.5	241	124	3	344	557	7	245	2.03e-40	144
jgi|Amore1|62346	MER0002718	39.3	191	111	4	322	510	3	190	1.73e-32	120
jgi|Amore1|62346	MER0026207	34.4	215	111	5	344	557	7	192	1.14e-26	104
jgi|Amore1|54702	MER0034539	43.7	199	109	2	2	199	1	197	7.36e-50	168
jgi|Amore1|46249	MER0001728	60.5	311	117	1	120	430	1	305	1.53e-125	376
jgi|Amore1|46249	MER0011746	57.6	311	126	1	120	430	1	305	2.26e-121	365
jgi|Amore1|46249	MER0056262	37.9	211	76	5	127	336	9	165	1.25e-27	107
jgi|Amore1|14498	MER0000944	34.0	326	191	12	120	429	15	332	4.83e-42	151
jgi|Amore1|14498	MER0000922	31.5	324	202	15	118	432	8	320	8.72e-34	128
jgi|Amore1|14498	MER0004932	30.8	308	195	13	120	420	10	306	5.80e-31	120
jgi|Amore1|14498	MER0011392	30.3	323	204	12	123	432	14	328	4.50e-30	117
jgi|Amore1|14498	MER0005353	27.0	330	216	12	117	429	8	329	9.91e-29	114
jgi|Amore1|14498	MER0011478	28.7	334	199	14	120	429	11	329	5.25e-27	108
jgi|Amore1|14498	MER0000921	28.7	327	202	14	120	432	10	319	8.63e-24	99.4
jgi|Amore1|14498	MER0000928	29.8	319	198	13	117	420	8	315	4.34e-23	97.4
jgi|Amore1|14498	MER0000932	26.7	345	219	12	107	430	5	336	2.31e-22	95.5
jgi|Amore1|14498	MER0000933	25.5	326	215	12	122	430	20	334	2.64e-20	89.4
jgi|Amore1|14498	MER0000940	28.3	336	193	16	123	429	11	327	5.95e-20	88.2
jgi|Amore1|14498	MER0090758	25.4	334	223	11	120	431	10	339	1.72e-18	84.0
jgi|Amore1|14498	MER0001428	26.3	369	193	15	123	430	20	370	2.42e-18	84.0
jgi|Amore1|14498	MER0003669	24.9	338	219	13	123	430	21	353	2.21e-16	77.8
jgi|Amore1|14498	MER0003667	23.8	328	225	11	123	432	13	333	8.67e-14	69.7
jgi|Amore1|14498	MER0000948	25.7	323	192	16	143	430	105	414	1.82e-13	69.3
jgi|Amore1|14498	MER0002653	25.2	349	201	16	119	430	84	409	9.46e-12	63.9
jgi|Amore1|14498	MER0155756	22.5	409	247	14	58	430	5	379	7.50e-09	54.7
jgi|Amore1|14498	MER0204901	23.0	265	162	11	193	429	106	356	4.52e-06	45.8
jgi|Amore1|38120	MER0030133	36.7	275	161	6	31	304	1	263	1.92e-47	159
jgi|Amore1|14658	MER0006006	38.0	434	250	6	12	443	1	417	2.95e-109	332
jgi|Amore1|14658	MER0000413	40.0	443	230	11	21	434	14	449	3.78e-102	315
jgi|Amore1|14658	MER0082502	33.3	435	251	17	20	437	8	420	6.45e-71	232
jgi|Amore1|14658	MER0005999	30.6	432	266	11	13	437	7	411	8.50e-59	199
jgi|Amore1|14658	MER0001760	29.7	421	266	10	20	436	10	404	1.03e-55	191
jgi|Amore1|14658	MER0000425	29.2	428	275	10	13	437	7	409	2.19e-55	190
jgi|Amore1|14658	MER0003541	31.4	439	252	17	20	437	13	423	2.20e-55	191
jgi|Amore1|14658	MER0015679	28.9	419	268	10	23	437	17	409	1.12e-53	186
jgi|Amore1|14658	MER0006018	28.5	452	278	16	15	438	1	435	6.11e-48	171
jgi|Amore1|14658	MER0005701	28.5	439	272	12	12	437	1	410	6.71e-47	167
jgi|Amore1|14658	MER0015612	29.0	427	264	14	12	422	1	404	8.11e-47	167
jgi|Amore1|14658	MER0000430	27.6	463	272	16	12	437	1	437	8.32e-47	167
jgi|Amore1|14658	MER0005764	29.2	438	266	16	12	437	1	406	2.11e-45	163
jgi|Amore1|14658	MER0002010	29.4	435	263	16	17	437	11	415	3.29e-44	160
jgi|Amore1|14658	MER0005778	27.9	427	259	16	12	422	1	394	4.01e-44	159
jgi|Amore1|14658	MER0015619	26.9	439	271	15	20	437	8	417	4.71e-44	159
jgi|Amore1|14658	MER0002178	26.4	450	287	13	12	437	1	430	1.15e-43	159
jgi|Amore1|14658	MER0005597	27.0	434	276	14	12	422	1	416	1.68e-43	158
