jgi|Stano2|45	MER0000840	30.3	241	146	8	85	324	5	224	1.86e-25	99.0
jgi|Stano2|45	MER0000841	31.2	247	141	9	84	323	4	228	1.48e-24	96.7
jgi|Stano2|45	MER0005539	28.6	241	141	13	86	322	6	219	7.17e-13	63.9
jgi|Stano2|45	MER0005542	24.2	244	147	9	86	322	6	218	5.08e-11	58.5
jgi|Stano2|48	MER0093133	28.1	363	227	12	89	431	69	417	7.92e-34	130
jgi|Stano2|48	MER0117386	26.4	348	206	12	88	430	66	368	3.79e-26	107
jgi|Stano2|48	MER0011259	27.0	370	206	13	85	430	67	396	3.23e-25	105
jgi|Stano2|48	MER0003962	23.7	414	229	14	77	454	60	422	2.58e-19	87.4
jgi|Stano2|48	MER0003225	25.3	360	215	15	94	430	76	404	1.03e-18	85.5
jgi|Stano2|48	MER0006066	22.2	437	261	16	86	496	67	450	5.21e-15	73.9
jgi|Stano2|48	MER0175168	29.7	172	89	6	92	249	65	218	8.35e-15	73.2
jgi|Stano2|48	MER0011394	21.3	375	228	15	76	431	56	382	1.93e-13	68.9
jgi|Stano2|70	MER0003374	40.0	442	188	8	8	412	6	407	6.42e-101	305
jgi|Stano2|70	MER0003372	41.9	451	189	11	12	421	9	427	8.87e-101	305
jgi|Stano2|70	MER0015303	39.5	438	189	8	12	412	10	408	2.91e-96	293
jgi|Stano2|87	MER0003669	26.9	372	222	16	36	394	21	355	6.91e-27	107
jgi|Stano2|87	MER0000937	27.4	376	198	16	36	394	21	338	1.14e-24	100
jgi|Stano2|87	MER0000929	26.5	370	227	12	24	382	2	337	1.41e-22	94.7
jgi|Stano2|87	MER0000935	26.8	380	195	16	36	394	21	338	3.68e-21	90.5
jgi|Stano2|87	MER0000915	25.5	372	229	11	27	394	5	332	1.53e-18	82.8
jgi|Stano2|87	MER0000911	24.4	381	233	13	27	393	5	344	4.30e-18	81.6
jgi|Stano2|87	MER0000944	26.2	386	207	19	26	393	9	334	7.20e-18	80.9
jgi|Stano2|87	MER0000934	26.1	375	204	14	36	394	21	338	1.09e-16	77.4
jgi|Stano2|87	MER0000894	26.1	375	192	15	40	393	17	327	1.81e-16	76.6
jgi|Stano2|87	MER0037869	25.0	368	217	12	29	393	8	319	2.27e-16	76.3
jgi|Stano2|87	MER0011391	23.3	369	217	12	33	394	11	320	7.49e-16	74.7
jgi|Stano2|87	MER0000904	25.9	378	212	17	24	393	3	320	1.37e-15	73.9
jgi|Stano2|87	MER0004161	23.6	369	225	12	35	394	13	333	2.75e-15	73.2
jgi|Stano2|87	MER0000907	26.3	373	213	18	26	393	5	320	4.51e-15	72.4
jgi|Stano2|87	MER0037291	26.8	370	220	14	24	391	3	323	4.70e-15	72.4
jgi|Stano2|87	MER0020009	27.7	350	197	15	40	382	18	318	8.77e-15	71.6
jgi|Stano2|87	MER0000885	26.5	370	221	14	24	391	3	323	1.53e-14	70.9
jgi|Stano2|87	MER0037290	26.5	370	221	14	24	391	3	323	1.53e-14	70.9
jgi|Stano2|87	MER0000903	26.1	249	152	8	39	285	17	235	2.00e-14	70.5
jgi|Stano2|87	MER0000941	24.4	381	221	14	24	393	3	327	5.07e-14	69.3
jgi|Stano2|87	MER0034982	25.4	370	217	14	35	393	10	331	5.22e-14	69.3
jgi|Stano2|87	MER0000914	23.7	389	221	14	28	394	6	340	7.39e-14	68.9
jgi|Stano2|87	MER0004928	24.7	267	157	8	29	287	8	238	1.60e-13	67.8
jgi|Stano2|87	MER0011390	26.0	277	173	8	28	300	6	254	1.62e-13	67.8
jgi|Stano2|87	MER0005644	27.9	204	121	7	25	222	3	186	2.30e-12	64.3
jgi|Stano2|123	MER0005436	39.1	407	195	12	396	773	17	399	2.51e-81	265
jgi|Stano2|123	MER0004439	35.8	386	210	12	412	768	21	397	6.87e-61	209
jgi|Stano2|123	MER0014736	34.4	340	201	8	449	774	102	433	1.41e-50	181
jgi|Stano2|123	MER0014739	34.8	339	198	8	449	774	102	430	1.80e-50	181
jgi|Stano2|123	MER0029792	33.3	378	192	14	416	757	36	389	2.92e-47	171
jgi|Stano2|123	MER0000866	29.6	423	222	11	422	768	53	475	1.58e-46	171
jgi|Stano2|123	MER0014123	32.4	358	198	11	418	754	38	372	1.57e-45	165
jgi|Stano2|123	MER0005456	35.4	263	131	5	515	762	199	437	2.94e-40	151
jgi|Stano2|123	MER0001884	28.6	262	152	10	515	767	150	385	5.55e-20	90.1
jgi|Stano2|123	MER0005513	29.3	283	149	12	493	754	118	370	1.33e-17	82.8
jgi|Stano2|123	MER0014750	27.3	304	176	12	481	767	103	378	5.46e-17	80.9
jgi|Stano2|123	MER0004834	26.8	310	183	13	459	754	95	374	2.39e-16	79.0
jgi|Stano2|123	MER0005454	24.9	357	191	14	422	764	38	331	2.95e-15	75.1
jgi|Stano2|123	MER0014743	24.9	357	191	14	422	764	38	331	2.95e-15	75.1
jgi|Stano2|123	MER0014629	24.9	353	196	14	422	764	49	342	5.79e-14	71.2
jgi|Stano2|123	MER0014644	24.4	270	168	10	506	767	139	380	2.18e-13	69.7
jgi|Stano2|123	MER0005427	27.0	159	97	5	605	754	358	506	5.21e-11	62.8
jgi|Stano2|123	MER0014124	21.8	243	120	7	508	734	107	295	1.32e-06	48.1
jgi|Stano2|123	MER0014647	27.0	141	78	4	586	703	474	612	5.00e-04	40.4
jgi|Stano2|145	MER0002007	31.1	411	237	13	20	421	20	393	1.11e-51	175
jgi|Stano2|145	MER0002655	32.1	349	213	7	26	372	18	344	1.20e-49	169
jgi|Stano2|145	MER0003770	32.8	351	213	7	26	374	14	343	1.18e-47	164
jgi|Stano2|145	MER0002659	33.0	351	210	11	26	372	26	355	4.99e-45	157
jgi|Stano2|145	MER0002014	32.2	351	213	10	26	372	26	355	5.12e-43	152
jgi|Stano2|145	MER0005155	33.6	277	163	8	23	294	16	276	1.05e-36	135
jgi|Stano2|145	MER0005173	29.1	351	215	9	26	369	10	333	1.69e-35	131
