jgi|ClaPMI390|2049184	MER0003541	35.8	439	244	12	73	500	12	423	1.62e-81	257
jgi|ClaPMI390|2049184	MER0001524	32.6	430	263	10	73	501	12	415	3.41e-73	235
jgi|ClaPMI390|2049184	MER0002010	33.3	432	259	8	71	500	11	415	2.68e-72	233
jgi|ClaPMI390|2049184	MER0001946	34.3	434	247	11	70	501	11	408	3.04e-72	232
jgi|ClaPMI390|2049184	MER0001760	33.2	416	234	15	90	499	27	404	2.46e-57	193
jgi|ClaPMI390|2049184	MER0005999	31.4	414	248	13	90	500	31	411	2.84e-57	193
jgi|ClaPMI390|2049184	MER0015679	31.6	431	250	16	77	500	17	409	1.43e-56	191
jgi|ClaPMI390|2049184	MER0000425	31.1	421	242	14	90	502	31	411	8.01e-54	184
jgi|ClaPMI390|2049184	MER0002178	30.5	459	252	15	77	504	12	434	3.57e-49	172
jgi|ClaPMI390|2049184	MER0082502	30.4	421	260	17	89	500	24	420	2.50e-46	164
jgi|ClaPMI390|2049184	MER0000430	30.0	464	251	16	75	500	10	437	5.38e-46	163
jgi|ClaPMI390|2049184	MER0005764	28.4	444	271	12	71	505	6	411	1.44e-43	156
jgi|ClaPMI390|2049184	MER0005701	28.3	441	271	11	75	505	10	415	1.10e-42	154
jgi|ClaPMI390|2049184	MER0002351	28.4	461	254	17	75	503	9	425	3.41e-41	150
jgi|ClaPMI390|2049184	MER0011754	26.6	463	252	12	75	505	10	416	1.42e-40	148
jgi|ClaPMI390|2049184	MER0015651	28.1	455	273	14	74	505	9	432	2.62e-40	147
jgi|ClaPMI390|2049184	MER0000413	28.4	443	265	16	88	502	36	454	1.43e-39	146
jgi|ClaPMI390|2049184	MER0005778	26.1	436	287	9	75	505	9	414	1.69e-38	142
jgi|ClaPMI390|2049184	MER0015680	39.2	199	113	5	75	269	9	203	2.92e-38	142
jgi|ClaPMI390|2049184	MER0004128	25.9	491	272	15	75	504	16	475	3.85e-38	146
jgi|ClaPMI390|2049184	MER0004615	28.3	431	258	16	90	505	26	420	4.90e-38	141
jgi|ClaPMI390|2049184	MER0175640	37.1	229	121	7	73	291	8	223	6.89e-38	142
jgi|ClaPMI390|2049184	MER0015678	25.9	464	271	16	75	505	9	432	1.13e-37	140
jgi|ClaPMI390|2049184	MER0002286	26.0	504	280	16	75	500	10	498	1.24e-37	141
jgi|ClaPMI390|2049184	MER0005616	26.9	469	249	16	75	505	9	421	1.30e-37	140
jgi|ClaPMI390|2222616	MER0001269	35.3	556	286	11	118	666	9	497	3.21e-96	302
jgi|ClaPMI390|2161852	MER0003541	37.7	438	245	10	74	509	12	423	1.64e-91	283
jgi|ClaPMI390|2161852	MER0001524	34.1	437	255	8	74	510	12	415	4.85e-84	263
jgi|ClaPMI390|2161852	MER0002010	35.0	440	249	9	72	509	11	415	7.02e-84	263
jgi|ClaPMI390|2161852	MER0001946	34.2	442	249	12	71	512	11	410	3.14e-70	227
jgi|ClaPMI390|2161852	MER0000425	32.6	423	241	16	91	511	31	411	6.67e-64	211
jgi|ClaPMI390|2161852	MER0015679	32.2	438	252	15	78	512	17	412	5.75e-60	200
jgi|ClaPMI390|2161852	MER0001760	30.9	424	249	15	91	512	27	408	2.07e-58	196
jgi|ClaPMI390|2161852	MER0005999	29.9	425	254	15	91	512	31	414	1.27e-57	194
jgi|ClaPMI390|2161852	MER0000412	28.3	452	287	10	66	514	3	420	5.89e-52	179
jgi|ClaPMI390|2161852	MER0000430	30.5	466	254	16	76	509	10	437	9.32e-50	174
jgi|ClaPMI390|2161852	MER0000426	26.7	486	221	18	76	494	10	427	9.00e-44	157
jgi|ClaPMI390|2161852	MER0005764	27.3	466	256	14	72	514	6	411	1.68e-43	156
jgi|ClaPMI390|2161852	MER0002351	28.6	476	242	17	76	512	9	425	5.95e-43	155
jgi|ClaPMI390|2161852	MER0002178	28.3	466	261	16	78	513	12	434	9.29e-42	152
jgi|ClaPMI390|2161852	MER0005701	27.1	462	258	14	76	514	10	415	1.69e-41	150
jgi|ClaPMI390|2161852	MER0082502	28.2	432	263	16	90	509	24	420	1.19e-39	145
jgi|ClaPMI390|2161852	MER1152302	25.3	479	290	17	72	512	6	454	2.34e-36	137
jgi|ClaPMI390|2161852	MER0002286	25.6	507	286	18	76	509	10	498	1.11e-35	136
jgi|ClaPMI390|2161852	MER0011754	25.7	467	259	17	76	514	10	416	2.95e-35	133
jgi|ClaPMI390|2161852	MER0005616	25.7	470	261	17	76	514	9	421	4.38e-35	133
jgi|ClaPMI390|2161852	MER0004128	27.7	487	276	19	76	513	16	475	1.26e-34	135
jgi|ClaPMI390|2161852	MER0004615	25.9	452	250	14	91	514	26	420	3.89e-34	130
jgi|ClaPMI390|2161852	MER0000413	27.3	451	264	14	92	511	37	454	4.85e-34	130
jgi|ClaPMI390|2161852	MER0011739	27.1	472	255	19	76	514	9	424	5.66e-34	130
jgi|ClaPMI390|2161852	MER0010962	26.4	455	263	15	78	514	11	411	2.22e-33	128
