jgi|Niavib1|1000926	157346542	32.2	171	97	5	3	159	719	884	3.67e-13	70.1
jgi|Niavib1|1000926	48717048	31.2	170	96	6	1	156	804	966	3.74e-13	70.1
jgi|Niavib1|1000926	115447425	31.2	170	96	6	1	156	809	971	3.74e-13	70.1
jgi|Niavib1|1000926	168052642	29.8	168	101	6	1	156	949	1111	5.15e-13	69.7
jgi|Niavib1|1000926	7267528	25.4	228	145	7	1	209	801	1022	5.05e-12	66.6
jgi|Niavib1|1000926	157360769	29.4	177	107	7	1	164	806	977	5.07e-12	66.6
jgi|Niavib1|1000926	186511602	25.4	228	145	7	1	209	819	1040	5.07e-12	66.6
jgi|Niavib1|1000926	168041715	30.4	168	91	7	10	156	870	1032	6.88e-12	66.2
jgi|Niavib1|1000926	27497207	25.2	238	147	8	2	213	763	995	9.00e-12	65.9
jgi|Niavib1|1000926	115450691	25.2	238	147	8	2	213	763	995	9.50e-12	65.9
jgi|Niavib1|1000926	15225805	28.1	167	109	4	3	160	867	1031	1.23e-11	65.5
jgi|Niavib1|1000926	46804805	27.1	170	106	6	1	156	950	1115	2.22e-11	64.7
jgi|Niavib1|1000926	168043326	28.6	168	103	6	1	156	965	1127	2.96e-11	64.3
jgi|Niavib1|1000926	90265229	29.9	167	102	5	1	156	774	936	3.79e-11	63.9
jgi|Niavib1|1000926	125536388	30.0	160	94	5	6	154	665	817	4.91e-11	63.5
jgi|Niavib1|1000926	125592024	29.9	167	102	5	1	156	728	890	5.00e-11	63.5
jgi|Niavib1|1000926	168003814	33.3	132	75	3	35	156	784	912	5.04e-11	63.5
jgi|Niavib1|1000926	125602183	30.0	160	94	5	6	154	758	910	5.04e-11	63.5
jgi|Niavib1|1000926	115461246	29.9	167	102	5	1	156	774	936	5.06e-11	63.5
jgi|Niavib1|1000926	38423526	28.0	168	105	6	1	156	843	1006	5.18e-11	63.5
jgi|Niavib1|1000926	15227264	30.8	169	98	6	1	156	773	935	6.74e-11	63.2
jgi|Niavib1|1000926	50725324	26.8	168	107	6	1	156	951	1114	1.25e-10	62.4
jgi|Niavib1|1000926	125605067	26.8	168	107	6	1	156	1128	1291	1.28e-10	62.4
jgi|Niavib1|1000926	125576686	29.5	166	95	5	6	156	718	876	2.11e-10	61.6
jgi|Niavib1|1000926	115441399	31.9	182	95	9	12	173	728	900	2.80e-10	61.2
jgi|Niavib1|1001024	169780212	29.9	154	100	3	824	976	676	822	2.59e-13	74.7
jgi|Niavib1|1001024	115386934	36.0	139	76	3	1080	1217	991	1117	1.29e-12	72.4
jgi|Niavib1|1001024	46126231	32.9	155	85	4	1065	1218	1099	1235	1.75e-12	72.0
jgi|Niavib1|1001024	67541300	33.1	130	82	3	1089	1218	1077	1201	2.27e-12	71.6
jgi|Niavib1|1001024	189192771	29.5	190	107	5	1043	1221	1027	1200	2.31e-12	71.6
jgi|Niavib1|1001024	121720114	29.7	195	116	6	1042	1227	983	1165	2.95e-12	71.2
jgi|Niavib1|1001024	67904122	23.2	591	361	22	697	1218	540	1106	6.53e-12	70.1
jgi|Niavib1|1001024	39656321	30.7	189	106	6	1044	1221	1036	1210	5.96e-11	67.0
jgi|Niavib1|1001024	145254505	34.4	131	73	3	1088	1217	984	1102	1.29e-10	65.9
jgi|Niavib1|1001024	46111135	28.1	185	106	7	1045	1224	917	1079	2.20e-10	65.1
jgi|Niavib1|1001024	46117208	27.1	140	78	2	1091	1218	1062	1189	3.89e-10	64.3
jgi|Niavib1|1001024	116208764	28.4	176	94	4	1047	1217	1036	1184	3.90e-10	64.3
jgi|Niavib1|1001024	189197109	26.7	221	130	7	1029	1217	1277	1497	4.12e-10	64.3
jgi|Niavib1|1001024	159122035	27.8	180	95	5	1057	1220	648	808	2.98e-09	61.2
jgi|Niavib1|1001024	70981652	27.8	180	95	5	1057	1220	980	1140	3.36e-09	61.2
jgi|Niavib1|1001024	121704505	28.7	136	84	4	1087	1222	1087	1209	5.88e-09	60.5
jgi|Niavib1|1001024	171685560	32.1	131	67	3	1034	1159	1092	1205	5.93e-09	60.5
jgi|Niavib1|1001024	39726391	28.4	148	80	4	1078	1213	1086	1219	2.28e-08	58.5
jgi|Niavib1|1001024	159121966	32.1	134	70	4	1091	1214	1101	1223	2.99e-08	58.2
jgi|Niavib1|1001024	146323557	32.1	134	70	4	1091	1214	1120	1242	3.00e-08	58.2
jgi|Niavib1|1001024	121704549	30.1	133	74	3	1091	1214	1133	1255	1.53e-07	55.8
jgi|Niavib1|1001024	156042804	30.9	139	74	6	1091	1225	1173	1293	2.64e-07	55.1
jgi|Niavib1|1001024	119501645	27.2	136	86	4	1087	1222	1105	1227	1.01e-06	53.1
jgi|Niavib1|1001024	119501539	27.5	142	85	4	1077	1217	984	1108	2.22e-06	52.0
jgi|Niavib1|1001024	159122003	25.6	195	113	7	1047	1222	1031	1212	2.97e-06	51.6
jgi|Niavib1|1001086	209229	27.8	324	196	7	199	516	204	495	6.19e-21	97.1
jgi|Niavib1|1001086	37991672	27.8	324	196	7	199	516	209	500	6.26e-21	97.1
jgi|Niavib1|1001086	50812234	24.3	404	250	14	191	569	183	555	1.42e-17	87.0
jgi|Niavib1|1001086	167463235	27.4	372	224	15	195	534	33	390	4.50e-15	79.0
jgi|Niavib1|1001086	26990934	39.6	101	56	4	392	488	371	470	3.71e-13	72.8
jgi|Niavib1|1001086	148546862	29.6	186	122	7	392	569	371	555	6.41e-13	72.0
jgi|Niavib1|1001086	194015990	24.3	548	314	23	72	569	147	643	9.74e-12	68.2
jgi|Niavib1|1001086	118725149	33.3	141	82	6	416	545	396	535	1.14e-10	64.7
jgi|Niavib1|1001086	56609357	22.7	516	308	22	24	529	1040	1474	4.28e-10	62.8
jgi|Niavib1|1001086	159124423	22.7	516	308	22	24	529	1050	1484	4.29e-10	62.8
jgi|Niavib1|1001086	70992013	22.7	516	308	22	24	529	1050	1484	4.29e-10	62.8
jgi|Niavib1|1001086	17548862	24.4	348	214	15	189	501	164	497	6.13e-10	62.4
jgi|Niavib1|1001086	41407340	24.8	576	319	26	22	577	1949	2430	1.20e-08	58.2
jgi|Niavib1|1001086	52078849	21.7	552	358	17	27	568	1507	1994	1.57e-08	57.8
jgi|Niavib1|1001086	2894189	22.6	518	306	19	72	570	2002	2443	1.58e-08	57.8
jgi|Niavib1|1001086	119491025	23.2	517	299	21	49	553	1103	1533	2.60e-08	57.0
jgi|Niavib1|1001086	40713150	21.0	509	306	14	76	570	60	486	3.39e-08	56.6
jgi|Niavib1|1001086	45580849	21.0	509	306	14	76	570	60	486	3.39e-08	56.6
jgi|Niavib1|1001086	118465061	25.4	582	308	29	22	577	3080	3561	3.66e-08	56.6
jgi|Niavib1|1001086	115433823	24.8	322	196	9	195	513	160	438	5.88e-08	55.8
jgi|Niavib1|1001086	37526561	23.4	401	239	12	200	578	11385	11739	8.46e-08	55.5
jgi|Niavib1|1001086	146323460	24.1	303	182	8	195	492	179	438	1.34e-07	54.7
jgi|Niavib1|1001086	159127346	24.1	303	182	8	195	492	250	509	1.34e-07	54.7
jgi|Niavib1|1001086	119470756	22.3	516	310	22	24	529	1050	1484	1.75e-07	54.3
jgi|Niavib1|1001086	66045813	23.2	383	226	19	188	545	2796	3135	1.87e-07	54.3
jgi|Niavib1|1001161	170028082	32.7	673	343	13	30	662	29	631	4.00e-91	302
jgi|Niavib1|1001161	58387794	33.3	670	337	14	33	662	32	631	2.11e-88	295
jgi|Niavib1|1001427	147810637	29.2	113	65	4	143	241	819	930	1.25e-05	49.3
jgi|Niavib1|1001963	170091556	54.9	237	106	1	1	237	1	236	2.15e-91	269
jgi|Niavib1|1001963	169861706	51.7	232	110	2	7	237	8	238	7.78e-84	249
jgi|Niavib1|1001963	EAL20149	41.8	239	130	5	4	236	2	237	6.40e-62	194
jgi|Niavib1|1001963	71003193	42.0	231	116	6	17	237	16	238	3.64e-56	179
jgi|Niavib1|1001963	149210171	40.7	243	123	6	4	239	5	233	4.12e-55	176
jgi|Niavib1|1001963	126321108	41.5	236	123	5	5	239	8	229	4.32e-55	176
jgi|Niavib1|1001963	145609994	40.7	243	123	6	4	239	5	233	4.63e-55	176
jgi|Niavib1|1001963	EAA47568	40.7	243	123	6	4	239	5	233	1.01e-54	176
jgi|Niavib1|1001963	109086409	40.4	240	126	5	1	239	6	229	1.22e-54	175
jgi|Niavib1|1001963	CAH90793	40.4	240	126	5	1	239	6	229	1.73e-54	174
jgi|Niavib1|1001963	114620143	40.4	240	126	5	1	239	6	229	2.45e-54	174
jgi|Niavib1|1001963	42391844	39.8	251	122	6	4	239	5	241	3.31e-54	174
jgi|Niavib1|1001963	50737613	40.4	235	126	4	5	239	8	228	3.36e-54	174
jgi|Niavib1|1001963	1FJ2A	40.0	240	127	5	1	239	1	224	5.96e-54	173
jgi|Niavib1|1001963	1FJ2B	40.0	240	127	5	1	239	6	229	6.72e-54	173
jgi|Niavib1|1001963	O75608	40.0	240	127	5	1	239	6	229	6.92e-54	173
jgi|Niavib1|1001963	AAH52848	38.8	240	130	5	1	239	6	229	1.38e-53	172
