jgi|Botci1|45	2982431	32.9	146	85	4	296	430	1011	1154	3.02e-13	74.3
jgi|Botci1|45	42566982	32.9	146	85	4	296	430	1028	1171	3.04e-13	74.3
jgi|Botci1|45	2961377	27.8	144	96	3	299	437	917	1057	3.89e-11	67.4
jgi|Botci1|45	30690596	27.8	144	96	3	299	437	919	1059	3.89e-11	67.4
jgi|Botci1|45	15223264	30.8	146	80	6	296	430	802	937	6.48e-11	66.6
jgi|Botci1|45	77552140	25.8	236	116	9	242	432	799	1020	6.64e-11	66.6
jgi|Botci1|45	157335603	37.5	136	66	6	300	421	787	917	8.49e-11	66.2
jgi|Botci1|45	168004054	30.4	148	79	6	296	430	783	919	2.51e-10	64.7
jgi|Botci1|45	38423526	31.9	135	81	5	302	429	884	1014	7.66e-10	63.2
jgi|Botci1|45	40363587	31.9	135	81	5	302	429	884	1014	7.66e-10	63.2
jgi|Botci1|45	168035489	26.6	139	90	4	299	429	877	1011	5.09e-09	60.5
jgi|Botci1|45	168037688	25.9	139	91	4	299	429	818	952	8.62e-09	59.7
jgi|Botci1|45	168017662	39.3	89	41	3	337	421	1040	1119	2.65e-08	58.2
jgi|Botci1|45	15225286	27.9	197	109	7	248	417	654	844	4.31e-08	57.4
jgi|Botci1|45	157357111	30.6	108	67	3	326	430	710	812	2.13e-07	55.1
jgi|Botci1|45	168050485	25.9	139	92	4	299	429	910	1045	2.28e-07	55.1
jgi|Botci1|62	108762082	22.8	399	252	14	54	443	4822	5173	2.38e-16	82.0
jgi|Botci1|62	82702952	24.4	402	252	14	54	448	2200	2556	2.95e-15	78.6
jgi|Botci1|62	159898401	24.6	398	245	14	54	443	595	945	4.54e-15	77.8
jgi|Botci1|62	75520419	23.7	397	232	14	54	443	3209	3541	1.24e-14	76.6
jgi|Botci1|62	177667589	24.7	393	240	15	54	443	1679	2018	2.67e-14	75.5
jgi|Botci1|62	196246249	24.7	393	240	15	54	443	1679	2018	2.67e-14	75.5
jgi|Botci1|62	186902224	22.8	399	247	14	54	443	599	945	8.20e-14	73.9
jgi|Botci1|62	37527407	23.8	404	245	15	54	449	1739	2087	3.17e-12	68.9
jgi|Botci1|62	66045852	23.8	403	236	16	54	443	692	1036	8.63e-10	61.2
jgi|Botci1|62	89274994	24.0	409	245	19	49	448	642	993	3.38e-09	59.3
jgi|Botci1|62	29165624	23.6	403	237	16	54	443	692	1036	5.96e-09	58.5
jgi|Botci1|62	18034623	22.4	407	247	17	54	443	659	1013	7.46e-09	58.2
jgi|Botci1|62	37526561	23.5	400	241	19	54	443	11385	11729	1.04e-08	57.8
jgi|Botci1|62	63079046	21.6	394	254	16	54	443	604	946	2.20e-08	56.6
jgi|Botci1|62	171705319	21.7	414	250	14	54	454	2775	3127	2.27e-08	56.6
jgi|Botci1|62	89274995	22.5	422	251	17	36	443	8048	8407	4.07e-08	55.8
jgi|Botci1|62	159898936	21.7	420	242	15	54	445	650	1010	7.82e-08	54.7
jgi|Botci1|62	158137913	23.7	173	110	4	274	443	1921	2074	9.00e-08	54.7
jgi|Botci1|62	30142120	23.1	173	111	4	274	443	1757	1910	4.64e-07	52.4
jgi|Botci1|62	29165622	23.4	418	245	17	41	443	2778	3135	2.23e-05	47.0
