jgi|Hyafin1|1001378	67900828	67.6	34	11	0	497	530	322	355	3.06e-09	58.5
jgi|Hyafin1|1001378	53747929	66.7	33	11	0	498	530	375	407	3.53e-08	55.5
jgi|Hyafin1|1001808	121702195	28.0	465	280	16	165	615	22	445	6.66e-38	148
jgi|Hyafin1|1001808	83766391	28.1	462	280	14	165	615	42	462	1.00e-37	148
jgi|Hyafin1|1001808	70994970	28.9	464	277	18	165	615	39	462	3.52e-37	146
jgi|Hyafin1|1001808	119496195	28.7	464	278	18	165	615	39	462	1.57e-36	144
jgi|Hyafin1|1001808	189195666	27.8	472	290	14	165	624	33	465	1.66e-36	144
jgi|Hyafin1|1001808	77022562	26.1	486	296	16	166	628	30	475	3.30e-36	144
jgi|Hyafin1|1001808	115402049	27.6	457	291	13	165	615	39	461	1.62e-35	141
jgi|Hyafin1|1001808	119184855	28.1	470	282	16	170	624	42	470	1.81e-35	141
jgi|Hyafin1|1001808	111066415	27.9	456	290	15	165	613	33	456	2.46e-35	141
jgi|Hyafin1|1001808	145239029	27.6	467	278	16	165	615	20	442	1.58e-34	138
jgi|Hyafin1|1001808	126136937	27.0	485	281	18	170	627	32	470	2.58e-34	138
jgi|Hyafin1|1001808	118371614	29.1	437	246	19	182	612	67	445	5.12e-34	135
jgi|Hyafin1|1001808	39974157	29.0	396	252	12	170	555	27	403	7.87e-34	136
jgi|Hyafin1|1001808	EAA65214	27.9	487	297	17	139	613	194	638	1.20e-33	137
jgi|Hyafin1|1001808	46137259	28.2	476	273	18	170	624	42	469	1.32e-33	135
jgi|Hyafin1|1001808	118371618	27.2	427	248	16	192	612	33	402	1.46e-33	132
jgi|Hyafin1|1001808	3747109	27.4	449	251	15	185	608	46	444	2.44e-33	135
jgi|Hyafin1|1001808	116197763	28.0	475	285	16	165	624	34	466	2.77e-33	135
jgi|Hyafin1|1001808	34482024	27.6	463	283	16	163	613	35	457	4.63e-33	134
jgi|Hyafin1|1001808	154300944	28.4	384	234	12	185	550	1	361	2.02e-32	132
jgi|Hyafin1|1001808	164426395	26.6	451	286	12	184	624	59	474	1.60e-31	129
jgi|Hyafin1|1001808	CAD71044	26.6	451	286	12	184	624	59	474	1.79e-31	129
jgi|Hyafin1|1001808	1AC5	26.2	470	262	19	181	608	25	451	3.58e-31	127
jgi|Hyafin1|1001808	118371640	30.9	375	217	16	182	550	23	361	1.18e-30	124
jgi|Hyafin1|1001808	156043101	27.5	403	256	13	164	550	31	413	1.26e-30	127
jgi|Hyafin1|1001839	169603237	43.8	537	280	8	6	524	8	540	4.24e-147	433
jgi|Hyafin1|1001839	189203553	43.8	536	280	8	6	524	8	539	1.02e-145	429
jgi|Hyafin1|1001839	169602317	31.9	467	294	10	66	509	20	485	1.69e-69	231
jgi|Hyafin1|1001839	189203347	31.9	543	327	18	1	519	1	524	3.19e-68	228
jgi|Hyafin1|1001839	67540438	29.0	455	277	16	21	467	23	439	1.77e-42	158
jgi|Hyafin1|1001839	167519080	30.9	369	198	12	8	354	25	358	6.36e-40	151
jgi|Hyafin1|1001839	CAH17527	42.8	229	106	9	22	234	40	259	1.00e-39	151
jgi|Hyafin1|1001839	1QE3A	29.9	472	255	21	12	465	10	423	1.06e-38	147
jgi|Hyafin1|1001839	119486967	33.1	305	157	8	27	301	64	351	2.55e-38	147
jgi|Hyafin1|1001839	P37967	30.1	479	261	23	12	465	11	440	3.82e-38	145
jgi|Hyafin1|1001839	1C7JA	30.1	479	261	23	12	465	10	439	4.94e-38	145
jgi|Hyafin1|1001839	70982119	32.5	305	159	7	27	301	64	351	5.51e-38	147
jgi|Hyafin1|1001839	CAC51386	30.9	450	238	18	12	441	11	407	1.25e-37	144
jgi|Hyafin1|1001839	1C7IA	30.1	479	261	23	12	465	10	439	1.69e-37	144
jgi|Hyafin1|1001839	189207505	27.9	501	301	17	2	472	20	490	1.81e-37	144
jgi|Hyafin1|1001839	145248752	33.2	301	162	8	27	301	63	350	2.96e-37	144
jgi|Hyafin1|1001839	AAU04567	29.9	479	262	23	12	465	11	440	3.46e-37	143
jgi|Hyafin1|1001839	197104136	35.7	314	158	13	22	318	51	337	5.95e-37	143
jgi|Hyafin1|1001839	116506551	35.2	298	164	11	26	302	134	423	8.41e-37	144
jgi|Hyafin1|1001839	P37967	29.9	479	262	23	12	465	11	440	8.87e-37	142
jgi|Hyafin1|1001839	145225627	39.1	238	111	9	5	234	24	235	2.87e-36	140
jgi|Hyafin1|1001839	1LPP	37.8	254	123	12	2	234	3	242	5.40e-36	140
jgi|Hyafin1|1001839	CAA34684	37.8	254	123	12	2	234	7	246	5.65e-36	140
jgi|Hyafin1|1001839	P20261	37.8	254	123	12	2	234	18	257	6.35e-36	140
jgi|Hyafin1|1001839	111057291	25.7	502	296	18	12	471	38	504	1.35e-35	139
jgi|Hyafin1|1002698	198256993	31.7	281	169	6	34	297	31	305	7.92e-37	137
jgi|Hyafin1|1002698	162450227	31.3	291	165	8	35	304	28	304	1.79e-31	127
jgi|Hyafin1|1002698	169615845	31.8	311	150	13	32	304	28	314	1.90e-30	122
jgi|Hyafin1|1002698	115385655	30.8	302	159	13	35	304	29	312	1.01e-28	117
jgi|Hyafin1|1002698	189190586	29.4	303	162	11	35	304	125	408	1.42e-28	118
jgi|Hyafin1|1002698	118727317	29.9	304	161	11	35	304	26	311	5.22e-27	113
jgi|Hyafin1|1002698	117920513	28.8	278	177	8	35	296	24	296	1.56e-25	106
jgi|Hyafin1|1002698	114047488	28.1	278	179	9	35	296	24	296	1.01e-24	103
jgi|Hyafin1|1002698	113970319	28.4	278	178	8	35	296	24	296	1.88e-24	103
jgi|Hyafin1|1002698	149117238	27.6	279	181	9	35	297	20	293	6.08e-24	101
jgi|Hyafin1|1002698	120598764	27.6	283	184	9	31	297	16	293	2.09e-23	100
jgi|Hyafin1|1002698	146293159	27.6	283	184	9	31	297	16	293	2.09e-23	100
jgi|Hyafin1|1002698	198275800	27.5	316	162	12	35	309	38	327	2.92e-22	99.0
jgi|Hyafin1|1002698	120435051	27.4	292	187	10	35	309	26	309	5.20e-22	96.3
jgi|Hyafin1|1002698	189464742	28.6	308	169	13	35	309	24	313	5.09e-21	95.1
jgi|Hyafin1|1002698	86141778	26.3	293	180	12	30	300	320	598	1.15e-16	82.4
jgi|Hyafin1|1002698	160882309	27.1	247	137	10	44	267	44	270	1.82e-15	78.2
jgi|Hyafin1|1002698	160882543	24.7	300	156	12	44	296	32	308	4.25e-14	73.9
jgi|Hyafin1|1002698	198275799	25.1	279	167	12	44	297	32	293	1.24e-13	72.4
jgi|Hyafin1|1002698	160885424	25.1	287	171	13	35	296	25	292	1.63e-12	68.9
jgi|Hyafin1|1002698	160883523	26.2	302	151	14	44	296	48	326	4.27e-12	67.8
jgi|Hyafin1|1002701	116179390	25.5	447	259	14	208	623	671	1074	1.48e-18	91.7
jgi|Hyafin1|1003192	15219699	30.6	265	154	9	77	322	858	1111	2.80e-20	94.7
jgi|Hyafin1|1003192	115468730	30.5	305	166	14	68	346	772	1056	8.48e-20	93.2
jgi|Hyafin1|1003192	147767326	30.2	275	164	12	66	324	760	1022	4.51e-19	90.9
jgi|Hyafin1|1003192	168048868	26.7	333	192	13	66	377	801	1102	7.83e-18	87.0
jgi|Hyafin1|1003192	115480938	29.5	278	169	11	66	328	807	1072	1.78e-17	85.9
jgi|Hyafin1|1003192	125530974	29.5	278	169	11	66	328	807	1072	5.46e-17	84.3
jgi|Hyafin1|1003192	125555901	29.9	304	161	15	68	346	772	1048	7.13e-17	84.0
jgi|Hyafin1|1003192	125597718	29.9	304	161	15	68	346	772	1048	8.37e-17	84.0
jgi|Hyafin1|1003192	125556573	29.0	238	147	9	36	263	699	924	9.19e-17	83.6
jgi|Hyafin1|1003192	157346542	29.3	294	140	12	56	322	691	943	1.20e-16	83.2
jgi|Hyafin1|1003192	29119653	27.5	284	163	10	56	322	798	1055	1.27e-16	83.2
jgi|Hyafin1|1003192	15229457	27.5	284	163	10	56	322	798	1055	1.28e-16	83.2
jgi|Hyafin1|1003192	115469650	29.0	238	147	9	36	263	762	987	1.65e-16	82.8
jgi|Hyafin1|1003192	157342731	30.6	219	125	7	74	269	632	846	2.75e-16	82.0
jgi|Hyafin1|1003192	157351821	31.7	205	118	8	72	261	718	915	2.84e-16	82.0
jgi|Hyafin1|1003192	7546696	30.7	231	141	9	53	270	599	823	6.28e-16	80.9
jgi|Hyafin1|1003192	79508007	30.7	231	141	9	53	270	634	858	6.39e-16	80.9
jgi|Hyafin1|1003192	87280653	29.8	205	125	7	74	266	806	1003	6.75e-16	80.9
jgi|Hyafin1|1003192	115476660	30.2	235	150	7	45	267	788	1020	6.78e-16	80.9
jgi|Hyafin1|1003192	54306236	29.7	249	155	8	25	263	742	980	8.81e-16	80.5
jgi|Hyafin1|1003192	147766422	28.3	392	202	20	28	368	786	1149	9.17e-16	80.5
jgi|Hyafin1|1003192	125538125	28.5	242	155	7	32	263	748	981	2.03e-15	79.3
jgi|Hyafin1|1003192	87280657	29.8	205	125	7	74	266	806	1003	2.06e-15	79.3
jgi|Hyafin1|1003192	8809636	30.7	231	141	9	53	270	607	831	2.55e-15	79.0
jgi|Hyafin1|1003192	15241760	30.7	231	141	9	53	270	631	855	2.58e-15	79.0
jgi|Hyafin1|1004335	167621568	45.8	544	224	7	16	502	14	543	3.70e-153	447
jgi|Hyafin1|1004335	154252232	43.4	557	243	8	3	502	2	543	2.62e-151	442
jgi|Hyafin1|1004335	119466951	41.4	544	245	8	18	502	9	537	1.27e-136	405
jgi|Hyafin1|1004335	111023657	41.5	542	246	7	19	503	18	545	5.13e-132	393
jgi|Hyafin1|1004335	111020236	43.0	544	235	12	17	498	7	537	1.93e-131	392
jgi|Hyafin1|1004335	189211062	41.1	547	249	8	16	503	24	556	1.62e-130	390
jgi|Hyafin1|1004335	111023638	42.5	541	241	7	19	503	12	538	2.63e-130	389
jgi|Hyafin1|1004335	62286566	41.7	547	248	7	13	502	16	548	5.38e-130	388
jgi|Hyafin1|1004335	169610489	40.3	568	255	12	6	501	11	566	1.48e-125	377
jgi|Hyafin1|1004335	189204980	38.6	557	269	11	6	501	11	555	6.00e-125	375
jgi|Hyafin1|1004335	119189133	40.8	542	246	12	20	502	188	713	1.18e-124	380
jgi|Hyafin1|1004335	169605253	38.5	548	248	9	15	503	20	537	8.26e-120	362
jgi|Hyafin1|1004335	169765091	38.1	538	266	9	18	500	9	534	2.61e-118	358
jgi|Hyafin1|1004335	85375825	39.9	544	255	9	15	501	5	533	1.47e-116	353
jgi|Hyafin1|1004335	154295760	35.5	546	278	8	17	502	7	538	3.87e-115	350
jgi|Hyafin1|1004335	111024922	36.0	559	285	9	1	500	1	545	5.05e-115	350
jgi|Hyafin1|1004335	46133947	37.1	525	257	6	19	500	8	502	5.57e-115	348
jgi|Hyafin1|1004335	111020052	37.3	542	269	9	20	503	21	549	1.46e-114	348
jgi|Hyafin1|1004335	149186609	40.1	541	252	9	18	501	8	533	1.83e-114	348
jgi|Hyafin1|1004335	121712928	38.7	543	258	11	19	502	24	550	5.73e-112	342
jgi|Hyafin1|1004335	119479809	37.6	550	273	11	8	500	15	551	1.75e-111	341
jgi|Hyafin1|1004335	145242948	37.0	554	278	8	6	502	11	550	4.52e-111	340
jgi|Hyafin1|1004335	169762434	37.3	547	272	8	1	489	7	540	1.49e-109	336
jgi|Hyafin1|1004335	71023459	37.6	551	266	10	16	502	2	538	1.23e-107	330
jgi|Hyafin1|1004335	67527748	36.6	546	268	10	20	501	9	540	3.56e-107	329
jgi|Hyafin1|1004475	34978540	29.9	187	91	6	217	365	250	434	5.81e-11	64.7
jgi|Hyafin1|1004837	17548862	33.6	861	504	18	27	868	709	1520	1.57e-108	390
jgi|Hyafin1|1004837	186683276	30.4	955	563	24	24	939	1117	2008	7.71e-101	365
jgi|Hyafin1|1004837	186459885	28.8	937	570	25	28	932	11	882	7.92e-86	315
jgi|Hyafin1|1004837	82503185	28.1	983	585	34	28	967	3297	4200	5.95e-65	246
jgi|Hyafin1|1004837	108756866	33.5	529	305	11	25	534	6671	7171	4.94e-63	240
jgi|Hyafin1|1004837	118725729	32.3	504	310	8	27	514	1171	1659	2.90e-60	230
jgi|Hyafin1|1004837	167463235	29.9	529	328	11	28	538	540	1043	3.03e-56	218
jgi|Hyafin1|1004837	118725149	29.9	511	326	9	19	516	1722	2213	1.64e-54	212
jgi|Hyafin1|100526	156040968	59.7	412	139	8	9	398	17	423	4.49e-166	471
jgi|Hyafin1|100526	154305285	56.7	416	141	8	9	398	36	438	3.34e-157	449
jgi|Hyafin1|100526	145240593	55.3	403	160	6	11	398	14	411	2.35e-148	426
jgi|Hyafin1|100526	119473183	55.1	401	159	6	13	397	13	408	1.78e-147	424
jgi|Hyafin1|100526	119191053	56.1	401	159	6	10	397	15	411	5.63e-147	422
jgi|Hyafin1|100526	121700346	55.9	404	153	6	13	397	16	413	2.80e-145	418
