jgi|MelPMI1271_1|100254	42408341	29.9	241	132	11	2	230	712	927	4.59e-17	82.0
jgi|MelPMI1271_1|100254	125561716	29.9	241	132	11	2	230	712	927	6.16e-17	81.6
jgi|MelPMI1271_1|100254	125603586	29.5	241	133	11	2	230	712	927	1.11e-16	80.9
jgi|MelPMI1271_1|100254	21743075	25.1	323	204	11	3	315	805	1099	1.23e-14	74.7
jgi|MelPMI1271_1|100254	147843348	27.1	236	132	9	3	227	769	975	6.99e-14	72.4
jgi|MelPMI1271_1|100254	157336876	27.1	236	132	9	3	227	774	980	7.00e-14	72.4
jgi|MelPMI1271_1|100254	115455429	27.5	236	134	12	10	236	776	983	1.66e-13	71.2
jgi|MelPMI1271_1|100254	34395052	25.6	254	151	9	2	244	806	1032	1.28e-12	68.6
jgi|MelPMI1271_1|100254	125557263	25.6	254	151	9	2	244	806	1032	1.28e-12	68.6
jgi|MelPMI1271_1|100254	168022437	29.2	233	127	9	10	233	866	1069	1.29e-12	68.6
jgi|MelPMI1271_1|100254	115470615	25.6	254	151	9	2	244	930	1156	1.31e-12	68.6
jgi|MelPMI1271_1|100254	15225805	30.3	228	116	10	10	221	825	1025	2.29e-12	67.8
jgi|MelPMI1271_1|100254	114053449	26.4	307	182	15	10	305	952	1225	2.35e-12	67.8
jgi|MelPMI1271_1|100254	157101226	29.8	225	130	10	2	221	619	820	1.23e-11	65.5
jgi|MelPMI1271_1|100254	157335603	29.8	255	144	13	3	248	703	931	9.49e-11	62.8
jgi|MelPMI1271_1|100254	46396756	26.9	238	143	10	2	230	814	1029	9.67e-11	62.8
jgi|MelPMI1271_1|100254	157348405	29.6	240	134	11	2	230	783	998	1.70e-10	62.0
jgi|MelPMI1271_1|100254	125558425	25.7	268	179	10	10	266	967	1225	2.35e-10	61.6
jgi|MelPMI1271_1|100254	125599144	27.9	183	97	6	2	175	776	932	2.93e-10	61.2
jgi|MelPMI1271_1|100254	115472223	26.3	270	176	11	10	266	967	1226	3.13e-10	61.2
jgi|MelPMI1271_1|100254	125583877	25.8	260	163	10	2	256	550	784	5.22e-10	60.5
jgi|MelPMI1271_1|100254	125541342	25.8	260	163	10	2	256	550	784	6.79e-10	60.1
jgi|MelPMI1271_1|100254	115444307	27.8	227	136	9	3	223	769	973	7.09e-10	60.1
jgi|MelPMI1271_1|100254	54306231	27.8	227	136	9	3	223	769	973	7.09e-10	60.1
jgi|MelPMI1271_1|100254	15225286	26.1	238	145	9	2	233	646	858	9.28e-10	59.7
