jgi|Rhesp1|101415	118581511	32.5	265	155	5	1	244	19	280	5.65e-31	115
jgi|Rhesp1|101415	62425686	34.8	267	142	7	1	244	1	258	5.23e-30	112
jgi|Rhesp1|101415	77918512	31.8	264	155	5	3	244	6	266	2.39e-29	110
jgi|Rhesp1|101775	149121306	49.1	53	27	0	132	184	5	57	2.26e-09	58.2
jgi|Rhesp1|10652	14210837	24.3	949	591	37	45	947	540	1407	1.56e-25	114
jgi|Rhesp1|10652	177667589	19.9	629	411	16	43	638	1533	2101	4.86e-07	54.3
jgi|Rhesp1|10652	196246249	19.9	629	411	16	43	638	1533	2101	4.86e-07	54.3
jgi|Rhesp1|10652	41407340	24.4	316	197	11	43	353	1953	2231	7.42e-06	50.4
jgi|Rhesp1|10652	37526561	21.6	490	283	20	200	638	11372	11811	1.01e-05	50.1
jgi|Rhesp1|10652	118465061	23.8	286	181	8	73	353	3109	3362	6.51e-05	47.4
jgi|Rhesp1|107900	146220115	39.5	281	149	6	75	354	50	310	1.57e-56	186
jgi|Rhesp1|107900	154287738	31.9	332	203	7	29	352	17	333	8.18e-56	185
jgi|Rhesp1|107900	67902510	32.1	333	202	8	28	353	21	336	5.91e-53	177
jgi|Rhesp1|107900	121718260	32.9	365	208	9	1	354	1	339	6.39e-53	177
jgi|Rhesp1|107900	154252117	35.9	320	172	9	50	353	11	313	9.51e-52	174
jgi|Rhesp1|107900	39940746	32.6	362	191	10	13	339	12	355	2.99e-50	171
jgi|Rhesp1|107900	192337573	38.0	276	151	6	75	349	48	304	2.44e-48	165
jgi|Rhesp1|107900	71483580	35.9	304	163	8	53	353	38	312	6.93e-48	164
jgi|Rhesp1|107900	73539284	35.7	314	177	6	39	351	16	305	2.43e-47	162
jgi|Rhesp1|107900	114329032	38.5	262	141	6	81	339	65	309	3.13e-47	162
jgi|Rhesp1|107900	124266989	33.3	318	183	8	40	353	27	319	1.77e-45	157
jgi|Rhesp1|107900	58003508	35.4	285	166	8	69	352	41	308	3.91e-45	156
jgi|Rhesp1|107900	169629898	36.4	280	154	7	76	352	51	309	1.08e-44	155
jgi|Rhesp1|107900	118053084	32.7	315	191	8	40	351	26	322	3.06e-44	154
jgi|Rhesp1|107900	39935491	36.6	254	145	4	82	334	59	297	2.43e-43	152
jgi|Rhesp1|107900	196241530	33.3	291	159	6	74	353	109	375	2.60e-43	153
jgi|Rhesp1|107900	167364837	36.6	254	145	4	82	334	61	299	3.57e-43	151
jgi|Rhesp1|107900	2C7BA	34.7	285	168	8	69	352	41	308	4.43e-43	151
jgi|Rhesp1|107900	71483586	36.7	251	143	4	101	351	66	300	5.23e-43	150
jgi|Rhesp1|107900	25169026	34.5	278	155	8	82	353	59	315	3.11e-42	149
jgi|Rhesp1|107900	121609777	32.5	289	175	5	67	354	36	305	5.82e-42	148
